"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"QT_VOTOS_NULO_TECNICO";"QT_VOTOS_ANULADO_SUB_JUDICE";"QT_VOTOS_SEM_CAND_P_VOTAR";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61719";"AREIÓPOLIS";"61719";"AREIÓPOLIS";"129";"13";"Vereador";"8532";"22";"10";"8532";"22";"6828";"1704";"N";"5932";"275";"226";"395";"0";"0";"0";"0";"0";"22:41:57";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64912";"IBIRAREMA";"64912";"IBIRAREMA";"83";"11";"Prefeito";"5120";"13";"0";"5120";"13";"4161";"959";"N";"3881";"102";"178";"0";"0";"0";"0";"0";"0";"22:40:05";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67679";"NOVA LUZITÂNIA";"67679";"NOVA LUZITÂNIA";"162";"11";"Prefeito";"2679";"7";"0";"2679";"7";"2365";"314";"N";"2294";"18";"53";"0";"0";"0";"0";"0";"0";"22:33:54";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61476";"ANHUMAS";"61476";"ANHUMAS";"182";"13";"Vereador";"3411";"9";"0";"3411";"9";"2895";"516";"N";"2665";"41";"80";"109";"0";"0";"0";"0";"0";"22:33:34";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71854";"TEJUPÁ";"71854";"TEJUPÁ";"94";"11";"Prefeito";"3776";"13";"0";"3776";"13";"3052";"724";"N";"2898";"45";"108";"0";"0";"0";"1";"0";"0";"23:10:26";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65315";"IRAPUÃ";"65315";"IRAPUÃ";"207";"11";"Prefeito";"5730";"15";"0";"5730";"15";"4501";"1229";"N";"4202";"106";"193";"0";"0";"0";"0";"0";"0";"23:00:47";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63738";"CUNHA";"63738";"CUNHA";"43";"13";"Vereador";"16842";"51";"0";"16842";"51";"14116";"2726";"N";"12087";"434";"465";"704";"0";"0";"0";"426";"0";"23:10:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68675";"PINHALZINHO";"68675";"PINHALZINHO";"136";"13";"Vereador";"11659";"32";"0";"11659";"32";"8709";"2950";"N";"6690";"499";"655";"513";"0";"350";"2";"0";"0";"15:45:32";"09/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63614";"COTIA";"63614";"COTIA";"227";"11";"Prefeito";"114025";"301";"4";"114025";"301";"87029";"26996";"N";"73173";"5440";"8273";"0";"0";"0";"0";"143";"0";"23:32:24";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70190";"ÁGUAS DE SANTA BÁRBARA";"70190";"ÁGUAS DE SANTA BÁRBARA";"205";"13";"Vereador";"5195";"13";"0";"5195";"13";"3877";"1318";"N";"3427";"119";"145";"186";"0";"0";"0";"0";"0";"23:32:06";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65153";"INDIAPORÃ";"65153";"INDIAPORÃ";"302";"13";"Vereador";"2871";"9";"0";"2871";"9";"2515";"356";"N";"2256";"32";"93";"134";"0";"0";"0";"0";"0";"22:50:16";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70572";"SANTO ANDRÉ";"70572";"SANTO ANDRÉ";"263";"13";"Vereador";"103182";"256";"0";"103182";"256";"74219";"28963";"N";"54721";"4910";"7796";"5459";"0";"483";"83";"767";"0";"12:55:00";"10/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65579";"ITAPORANGA";"65579";"ITAPORANGA";"56";"11";"Prefeito";"11476";"29";"1";"11476";"29";"8592";"2884";"N";"8069";"207";"316";"0";"0";"0";"0";"0";"0";"22:40:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61670";"AREALVA";"61670";"AREALVA";"300";"13";"Vereador";"6278";"20";"0";"6278";"20";"4792";"1486";"N";"4104";"207";"233";"248";"0";"0";"0";"0";"0";"23:01:07";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64297";"FRANCO DA ROCHA";"64297";"FRANCO DA ROCHA";"192";"13";"Vereador";"99741";"252";"7";"99741";"252";"74882";"24859";"N";"60041";"4677";"5919";"4199";"0";"22";"0";"24";"0";"15:20:00";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70556";"SANTO ANASTÁCIO";"70556";"SANTO ANASTÁCIO";"117";"11";"Prefeito";"14963";"37";"0";"14963";"37";"11276";"3687";"N";"10104";"313";"577";"0";"0";"0";"0";"282";"0";"22:50:19";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64750";"GUARUJÁ";"64750";"GUARUJÁ";"310";"11";"Prefeito";"104174";"270";"0";"104174";"270";"80738";"23436";"N";"69495";"4468";"6775";"0";"0";"0";"0";"0";"0";"01:00:40";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65234";"IPEÚNA";"65234";"IPEÚNA";"245";"13";"Vereador";"5399";"17";"3";"5399";"17";"4152";"1247";"N";"3721";"106";"154";"171";"0";"0";"0";"0";"0";"23:30:30";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"251";"11";"Prefeito";"112481";"296";"1";"112481";"296";"74367";"38114";"N";"69962";"1481";"2905";"0";"0";"19";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68756";"PIRACICABA";"68756";"PIRACICABA";"93";"13";"Vereador";"103086";"286";"12";"103086";"286";"70994";"32092";"N";"57808";"4627";"5212";"3258";"0";"55";"0";"34";"0";"13:25:01";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"70971";"SÃO JOSÉ DO RIO PRETO";"268";"11";"Prefeito";"102807";"271";"16";"102807";"271";"72304";"30503";"N";"64249";"3070";"4985";"0";"0";"0";"0";"0";"0";"23:31:48";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63193";"CÁSSIA DOS COQUEIROS";"63193";"CÁSSIA DOS COQUEIROS";"32";"13";"Vereador";"2819";"8";"0";"2819";"8";"2294";"525";"N";"2078";"29";"96";"91";"0";"0";"0";"0";"0";"22:05:28";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64254";"FRANCA";"64254";"FRANCA";"46";"13";"Vereador";"117731";"299";"0";"117731";"299";"83790";"33941";"N";"66509";"6270";"4623";"4492";"0";"594";"1298";"4";"0";"15:35:00";"15/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71374";"SETE BARRAS";"71374";"SETE BARRAS";"172";"11";"Prefeito";"11168";"30";"0";"11168";"30";"7774";"3394";"N";"7259";"156";"359";"0";"0";"0";"0";"0";"0";"09:15:00";"16/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62065";"ARCO-ÍRIS";"62065";"ARCO-ÍRIS";"143";"11";"Prefeito";"2263";"6";"0";"2263";"6";"2042";"221";"N";"1998";"18";"26";"0";"0";"0";"0";"0";"0";"22:21:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71498";"SUMARÉ";"71498";"SUMARÉ";"362";"13";"Vereador";"116619";"298";"7";"116619";"298";"85247";"31372";"N";"70440";"5422";"5407";"3691";"0";"101";"0";"186";"0";"14:15:00";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66591";"LUTÉCIA";"66591";"LUTÉCIA";"12";"13";"Vereador";"2484";"8";"0";"2484";"8";"2113";"371";"N";"1927";"34";"59";"92";"0";"0";"1";"0";"0";"00:51:12";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70130";"SANTA ADÉLIA";"70130";"SANTA ADÉLIA";"111";"13";"Vereador";"11813";"32";"0";"11813";"32";"8848";"2965";"N";"7703";"244";"360";"384";"0";"157";"0";"0";"0";"16:20:01";"14/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62456";"BORACÉIA";"62456";"BORACÉIA";"86";"11";"Prefeito";"3872";"10";"0";"3872";"10";"3044";"828";"N";"2024";"199";"821";"0";"0";"0";"0";"0";"0";"23:10:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"420";"13";"Vereador";"119964";"308";"3";"119964";"308";"84646";"35318";"N";"57163";"8255";"9908";"8807";"0";"183";"14";"316";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64858";"IACRI";"64858";"IACRI";"184";"13";"Vereador";"5179";"14";"0";"5179";"14";"4107";"1072";"N";"3653";"120";"184";"150";"0";"0";"0";"0";"0";"23:10:11";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68870";"PIRASSUNUNGA";"68870";"PIRASSUNUNGA";"96";"13";"Vereador";"58734";"163";"0";"58734";"163";"41308";"17426";"N";"32966";"3001";"2634";"2012";"0";"211";"8";"476";"0";"09:15:01";"14/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70130";"SANTA ADÉLIA";"70130";"SANTA ADÉLIA";"111";"11";"Prefeito";"11813";"32";"0";"11813";"32";"8848";"2965";"N";"8215";"188";"445";"0";"0";"0";"0";"0";"0";"23:10:28";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71013";"SÃO LUÍS DO PARAITINGA";"71013";"SÃO LUÍS DO PARAITINGA";"128";"13";"Vereador";"9796";"25";"0";"9796";"25";"7948";"1848";"N";"7078";"215";"225";"430";"0";"0";"0";"0";"0";"23:32:40";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62189";"SANTA CRUZ DA ESPERANÇA";"62189";"SANTA CRUZ DA ESPERANÇA";"32";"13";"Vereador";"2208";"6";"0";"2208";"6";"1884";"324";"N";"1724";"15";"81";"64";"0";"0";"0";"0";"0";"19:20:50";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61484";"CAJATI";"61484";"CAJATI";"228";"13";"Vereador";"23959";"67";"10";"23959";"67";"16616";"7343";"N";"14587";"643";"478";"908";"0";"0";"0";"0";"0";"13:55:00";"14/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62979";"CAMPOS NOVOS PAULISTA";"62979";"CAMPOS NOVOS PAULISTA";"83";"11";"Prefeito";"3807";"9";"0";"3807";"9";"3232";"575";"N";"3106";"39";"87";"0";"0";"0";"0";"0";"0";"22:51:44";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61840";"TAQUARIVAÍ";"61840";"TAQUARIVAÍ";"53";"13";"Vereador";"4959";"12";"0";"4959";"12";"3912";"1047";"N";"3488";"91";"105";"228";"0";"0";"0";"0";"0";"12:15:03";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69256";"PRESIDENTE BERNARDES";"69256";"PRESIDENTE BERNARDES";"165";"11";"Prefeito";"11260";"31";"4";"11260";"31";"8025";"3235";"N";"7511";"237";"277";"0";"0";"0";"0";"0";"0";"23:10:14";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61301";"SUZANÁPOLIS";"61301";"SUZANÁPOLIS";"88";"13";"Vereador";"2965";"7";"0";"2965";"7";"2456";"509";"N";"2231";"48";"66";"111";"0";"0";"0";"0";"0";"22:21:01";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61468";"UBARANA";"61468";"UBARANA";"64";"11";"Prefeito";"4620";"13";"0";"4620";"13";"3832";"788";"N";"3636";"60";"136";"0";"0";"0";"0";"0";"0";"23:32:38";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68373";"PEDRA BELA";"68373";"PEDRA BELA";"298";"13";"Vereador";"5154";"13";"0";"5154";"13";"3952";"1202";"N";"3240";"179";"169";"157";"0";"0";"0";"207";"0";"17:33:05";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66770";"MARACAÍ";"66770";"MARACAÍ";"290";"11";"Prefeito";"10872";"32";"0";"10872";"32";"8797";"2075";"N";"8453";"105";"239";"0";"0";"0";"0";"0";"0";"23:10:20";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67911";"OSCAR BRESSANE";"67911";"OSCAR BRESSANE";"12";"11";"Prefeito";"2543";"8";"0";"2543";"8";"2173";"370";"N";"2088";"15";"70";"0";"0";"0";"0";"0";"0";"22:41:15";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68497";"PEREIRA BARRETO";"68497";"PEREIRA BARRETO";"88";"13";"Vereador";"20422";"51";"2";"20422";"51";"14022";"6400";"N";"12345";"518";"493";"634";"0";"0";"32";"0";"0";"22:50:47";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66192";"JUNDIAÍ";"66192";"JUNDIAÍ";"424";"13";"Vereador";"79452";"205";"40";"79452";"205";"56293";"23159";"N";"45418";"3170";"4379";"3279";"0";"36";"11";"0";"0";"14:40:00";"30/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67890";"OSASCO";"67890";"OSASCO";"276";"11";"Prefeito";"93041";"231";"6";"93041";"231";"67498";"25543";"N";"54693";"4319";"7988";"0";"0";"498";"0";"0";"0";"12:15:00";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71293";"SERRA AZUL";"71293";"SERRA AZUL";"109";"11";"Prefeito";"7421";"20";"0";"7421";"20";"5924";"1497";"N";"5575";"105";"244";"0";"0";"0";"0";"0";"0";"23:32:04";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68276";"PATROCÍNIO PAULISTA";"68276";"PATROCÍNIO PAULISTA";"46";"13";"Vereador";"10672";"28";"0";"10672";"28";"8000";"2672";"N";"6820";"318";"256";"410";"0";"196";"0";"0";"0";"14:30:01";"26/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68217";"PARAPUÃ";"68217";"PARAPUÃ";"163";"11";"Prefeito";"8349";"22";"0";"8349";"22";"6257";"2092";"N";"5662";"223";"372";"0";"0";"0";"0";"0";"0";"23:32:38";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"260";"13";"Vereador";"177886";"433";"5";"177886";"433";"122274";"55612";"N";"85344";"10650";"12538";"13246";"0";"201";"40";"255";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69370";"QUEIROZ";"69370";"QUEIROZ";"99";"13";"Vereador";"3306";"8";"0";"3306";"8";"2936";"370";"N";"2687";"36";"63";"111";"0";"39";"0";"0";"0";"16:20:01";"21/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"403";"13";"Vereador";"106117";"271";"2";"106117";"271";"78318";"27799";"N";"54122";"7756";"8803";"7323";"0";"139";"6";"169";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61000";"EUCLIDES DA CUNHA PAULISTA";"61000";"EUCLIDES DA CUNHA PAULISTA";"330";"11";"Prefeito";"7137";"17";"0";"7137";"17";"5157";"1980";"N";"4843";"87";"227";"0";"0";"0";"0";"0";"0";"22:41:55";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64777";"GUARULHOS";"64777";"GUARULHOS";"278";"13";"Vereador";"94807";"253";"26";"94807";"253";"75417";"19390";"N";"57261";"4424";"6857";"5722";"0";"563";"209";"381";"0";"12:35:01";"29/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"72435";"VOTORANTIM";"72435";"VOTORANTIM";"220";"13";"Vereador";"86783";"232";"3";"86783";"232";"63641";"23142";"N";"48893";"5283";"5598";"3712";"0";"107";"48";"0";"0";"17:15:00";"08/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62197";"BAURU";"62197";"BAURU";"23";"11";"Prefeito";"106577";"276";"10";"106577";"276";"72350";"34227";"N";"61752";"3539";"5258";"0";"0";"749";"1052";"0";"0";"09:15:00";"14/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69736";"RIFAINA";"69736";"RIFAINA";"155";"11";"Prefeito";"4352";"11";"0";"4352";"11";"3655";"697";"N";"3517";"29";"109";"0";"0";"0";"0";"0";"0";"23:20:28";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63290";"CERQUEIRA CÉSAR";"63290";"CERQUEIRA CÉSAR";"205";"13";"Vereador";"15431";"40";"0";"15431";"40";"10885";"4546";"N";"9139";"627";"457";"649";"0";"0";"0";"13";"0";"23:32:07";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"390";"11";"Prefeito";"118307";"303";"0";"118307";"303";"85151";"33156";"N";"69625";"5474";"10050";"0";"0";"2";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69817";"RIO DAS PEDRAS";"69817";"RIO DAS PEDRAS";"244";"11";"Prefeito";"24265";"59";"7";"24265";"59";"18942";"5323";"N";"17259";"700";"983";"0";"0";"0";"0";"0";"0";"23:10:43";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67814";"ONDA VERDE";"67814";"ONDA VERDE";"78";"13";"Vereador";"4033";"10";"1";"4033";"10";"3355";"678";"N";"3109";"54";"105";"87";"0";"0";"0";"0";"0";"22:50:57";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61590";"ARAMINA";"61590";"ARAMINA";"50";"13";"Vereador";"4665";"12";"0";"4665";"12";"3803";"862";"N";"3442";"75";"160";"126";"0";"0";"0";"0";"0";"22:11:23";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66010";"JANDIRA";"66010";"JANDIRA";"304";"13";"Vereador";"79853";"203";"0";"79853";"203";"60217";"19636";"N";"48250";"3746";"3446";"2978";"0";"906";"422";"469";"0";"17:30:00";"04/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70815";"SÃO FRANCISCO";"70815";"SÃO FRANCISCO";"232";"13";"Vereador";"2568";"7";"0";"2568";"7";"2091";"477";"N";"1897";"39";"41";"114";"0";"0";"0";"0";"0";"17:32:46";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66559";"LUIZIÂNIA";"66559";"LUIZIÂNIA";"289";"11";"Prefeito";"3977";"10";"0";"3977";"10";"3287";"690";"N";"3204";"25";"58";"0";"0";"0";"0";"0";"0";"23:20:29";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66311";"LAVÍNIA";"66311";"LAVÍNIA";"146";"13";"Vereador";"3977";"11";"4";"3977";"11";"3212";"765";"N";"2901";"57";"98";"156";"0";"0";"0";"0";"0";"23:01:02";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"280";"11";"Prefeito";"168346";"405";"3";"168346";"405";"122475";"45871";"N";"103029";"6924";"12511";"0";"0";"11";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68853";"PIRAPOZINHO";"68853";"PIRAPOZINHO";"261";"13";"Vereador";"21029";"59";"0";"21029";"59";"15626";"5403";"N";"14009";"444";"487";"634";"0";"3";"28";"21";"0";"14:10:01";"19/02/2021"
